% Yield (g): 17825.1
% Batch time (h): 54
%
% 1 - Time
% 2 - Cell mass concentration (g/l)
% 3 - Substrate concentration (g/l)
% 4 - Product concentration (g/l)
% 5 - Broth volume (l)
% 6 - Specific growth rate
% 7 - Specific productivity
% 8 - Feed rate -control- (g/l)

1.52724 1.8015 141.985 2.05605 10 0.360982 0.969045 0
1.53485 1.80646 141.935 2.06936 10 0.360715 0.968869 0
1.54247 1.81143 141.886 2.08271 10 0.360449 0.968692 0
1.5501 1.81642 141.836 2.09611 10 0.360182 0.968514 0
1.55773 1.82141 141.786 2.10954 10 0.359914 0.968336 0
1.56536 1.82642 141.736 2.12302 10 0.359647 0.968158 0
1.57299 1.83144 141.686 2.13653 10 0.359378 0.967979 0
1.58063 1.83647 141.635 2.15009 10 0.35911 0.9678 0
1.58827 1.84151 141.585 2.16369 10 0.358841 0.96762 0
1.59592 1.84657 141.534 2.17734 10 0.358571 0.96744 0
1.60357 1.85164 141.484 2.19102 10 0.358301 0.967259 0
1.61122 1.85673 141.433 2.20475 10 0.358031 0.967078 0
1.61888 1.86182 141.382 2.21851 10 0.35776 0.966897 0
1.62654 1.86693 141.331 2.23232 10 0.357489 0.966714 0
1.6342 1.87205 141.279 2.24617 10 0.357217 0.966532 0
1.64188 1.87719 141.228 2.26007 10 0.356945 0.966348 0
1.64955 1.88233 141.177 2.27402 10 0.356673 0.966165 0
1.65723 1.88749 141.125 2.288 10 0.3564 0.965981 0
1.66491 1.89267 141.073 2.30202 10 0.356127 0.965796 0
1.6726 1.89785 141.021 2.31609 10 0.355853 0.965611 0
1.68029 1.90305 140.969 2.33021 10 0.355579 0.965425 0
1.68799 1.90827 140.917 2.34436 10 0.355304 0.965239 0
1.69569 1.91349 140.865 2.35857 10 0.355029 0.965052 0
1.70339 1.91873 140.813 2.37281 10 0.354753 0.964865 0
1.7111 1.92399 140.76 2.3871 10 0.354477 0.964677 0
1.71882 1.92925 140.707 2.40144 10 0.354201 0.964489 0
1.72654 1.93453 140.655 2.41582 10 0.353924 0.9643 0
1.73426 1.93982 140.602 2.43024 10 0.353647 0.964111 0
1.74198 1.94513 140.549 2.44471 10 0.35337 0.963921 0
1.74972 1.95045 140.496 2.45923 10 0.353091 0.963731 0
